"","X1","year","State","total_jail_pop","total_pop_15to64","perc_pop","perc_male","perc_female","perc_asian","perc_black","perc_latinx","perc_native","perc_white","lat","lon","State Code","Region","Division"
"225",225,2010,"Colorado",12763,3454483,369,628,106,74,1363,566,373,288,38.99842147,-105.5476016,"CO","West","Mountain"
"226",226,2011,"Colorado",12233,3466834,353,591,100,65,1339,539,351,292,38.99842147,-105.5476016,"CO","West","Mountain"
"227",227,2012,"Colorado",11926,3509337,340,582,103,62,1284,507,343,278,38.99842147,-105.5476016,"CO","West","Mountain"
"228",228,2013,"Colorado",12546,3540070,354,552,104,69,1262,448,372,287,38.99842147,-105.5476016,"CO","West","Mountain"
"229",229,2014,"Colorado",12673,3580082,354,572,117,55,1288,456,455,293,38.99842147,-105.5476016,"CO","West","Mountain"
"230",230,2015,"Colorado",11951,3624087,330,524,105,45,1206,463,431,260,38.99842147,-105.5476016,"CO","West","Mountain"
"231",231,1970,"Connecticut",0,1897583,0,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"232",232,1971,"Connecticut",0,1926025,0,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"233",233,1972,"Connecticut",0,1949107,0,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"234",234,1973,"Connecticut",0,1967213,0,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"235",235,1974,"Connecticut",0,1989271,0,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"236",236,1975,"Connecticut",0,2011326,0,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"237",237,1976,"Connecticut",0,2030169,0,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"238",238,1977,"Connecticut",0,2047601,0,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"239",239,1978,"Connecticut",0,2066834,64,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"240",240,1979,"Connecticut",0,2082743,92,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"241",241,1980,"Connecticut",0,2102663,74,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"242",242,1981,"Connecticut",0,2123151,90,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"243",243,1982,"Connecticut",0,2134305,95,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"244",244,1983,"Connecticut",0,2152293,88,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"245",245,1984,"Connecticut",0,2169720,91,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"246",246,1985,"Connecticut",0,2186512,96,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"247",247,1986,"Connecticut",0,2202374,117,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"248",248,1987,"Connecticut",0,2214160,130,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"249",249,1988,"Connecticut",0,2223617,148,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"250",250,1989,"Connecticut",0,2217454,135,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"251",251,1990,"Connecticut",0,2211098,123,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"252",252,1991,"Connecticut",0,2200993,109,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"253",253,1992,"Connecticut",0,2183129,120,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"254",254,1993,"Connecticut",0,2173810,146,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"255",255,1994,"Connecticut",0,2169877,179,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"256",256,1995,"Connecticut",0,2169723,202,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"257",257,1996,"Connecticut",0,2178720,239,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"258",258,1997,"Connecticut",0,2190883,243,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"259",259,1998,"Connecticut",0,2199186,246,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"260",260,1999,"Connecticut",0,2212790,253,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"261",261,2000,"Connecticut",0,2231978,233,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"262",262,2001,"Connecticut",0,2253061,263,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"263",263,2002,"Connecticut",0,2279083,291,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"264",264,2003,"Connecticut",0,2303572,272,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"265",265,2004,"Connecticut",0,2320339,270,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"266",266,2005,"Connecticut",0,2340815,270,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"267",267,2006,"Connecticut",0,2357921,289,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"268",268,2007,"Connecticut",0,2368739,276,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"269",269,2008,"Connecticut",0,2380783,268,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"270",270,2009,"Connecticut",0,2393572,261,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"271",271,2010,"Connecticut",0,2402606,250,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"272",272,2011,"Connecticut",0,2408560,240,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"273",273,2012,"Connecticut",0,2418925,230,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"274",274,2013,"Connecticut",0,2414827,224,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"275",275,2014,"Connecticut",0,2414153,203,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"276",276,2015,"Connecticut",0,2408966,191,0,0,0,0,0,0,0,41.61872536,-72.72688893,"CT","Northeast","New England"
"277",323,1970,"Delaware",0,341889,0,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"278",324,1971,"Delaware",0,354072,0,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"279",325,1972,"Delaware",0,363943,0,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"280",326,1973,"Delaware",0,371775,0,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"281",327,1974,"Delaware",0,378482,0,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"282",328,1975,"Delaware",0,385919,0,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"283",329,1976,"Delaware",0,392391,0,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"284",330,1977,"Delaware",0,396724,0,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"285",331,1978,"Delaware",0,402070,80,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"286",332,1979,"Delaware",0,404924,82,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"287",333,1980,"Delaware",0,403783,96,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"288",334,1981,"Delaware",0,405652,114,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"289",335,1982,"Delaware",0,406831,136,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"290",336,1983,"Delaware",0,410211,151,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"291",337,1984,"Delaware",0,414173,158,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"292",338,1985,"Delaware",0,418147,190,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"293",339,1986,"Delaware",0,424530,207,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"294",340,1987,"Delaware",0,430813,191,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"295",341,1988,"Delaware",0,436920,227,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"296",342,1989,"Delaware",0,442429,265,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"297",343,1990,"Delaware",0,447657,275,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"298",344,1991,"Delaware",0,454820,274,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"299",345,1992,"Delaware",0,460852,294,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"300",346,1993,"Delaware",0,467607,306,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"301",347,1994,"Delaware",0,473850,342,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"302",348,1995,"Delaware",0,483747,377,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"303",349,1996,"Delaware",0,491278,405,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"304",350,1997,"Delaware",0,498348,436,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"305",351,1998,"Delaware",0,505761,464,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"306",352,1999,"Delaware",0,513509,633,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"307",353,2000,"Delaware",0,521457,572,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"308",354,2001,"Delaware",0,529089,561,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"309",355,2002,"Delaware",0,537336,580,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"310",356,2003,"Delaware",0,546581,489,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"311",357,2004,"Delaware",0,556160,511,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"312",358,2005,"Delaware",0,567072,524,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"313",359,2006,"Delaware",0,576859,519,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"314",360,2007,"Delaware",0,584973,522,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"315",361,2008,"Delaware",0,591616,505,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"316",362,2009,"Delaware",0,595765,471,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"317",363,2010,"Delaware",0,599437,440,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"318",364,2011,"Delaware",0,600417,456,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"319",365,2012,"Delaware",0,604678,461,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"320",366,2013,"Delaware",0,606240,477,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"321",367,2014,"Delaware",0,608253,463,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"322",368,2015,"Delaware",0,611409,403,0,0,0,0,0,0,0,39.00062819,-75.5009487,"DE","South","South Atlantic"
"323",369,1970,"Florida",8795,4105136,214,444,26,0,0,0,0,0,28.59530354,-82.49580943,"FL","South","South Atlantic"
"324",370,1971,"Florida",8978,4303880,209,427,25,0,0,0,0,0,28.59530354,-82.49580943,"FL","South","South Atlantic"
"325",371,1972,"Florida",9162,4555148,201,408,25,0,0,0,0,0,28.59530354,-82.49580943,"FL","South","South Atlantic"
"326",372,1973,"Florida",9346,4845313,193,388,24,0,0,0,0,0,28.59530354,-82.49580943,"FL","South","South Atlantic"
"327",373,1974,"Florida",9529,5127861,186,370,23,0,0,0,0,0,28.59530354,-82.49580943,"FL","South","South Atlantic"
"328",374,1975,"Florida",9712,5286127,184,363,23,0,0,0,0,0,28.59530354,-82.49580943,"FL","South","South Atlantic"
"329",375,1976,"Florida",9896,5417719,183,358,23,0,0,0,0,0,28.59530354,-82.49580943,"FL","South","South Atlantic"
"330",376,1977,"Florida",10080,5565830,181,353,23,0,0,0,0,0,28.59530354,-82.49580943,"FL","South","South Atlantic"
"331",377,1978,"Florida",10263,5738721,179,346,24,0,0,0,0,0,28.59530354,-82.49580943,"FL","South","South Atlantic"
"332",378,1979,"Florida",11144,5982857,186,359,26,0,0,0,0,0,28.59530354,-82.49580943,"FL","South","South Atlantic"
"333",379,1980,"Florida",12025,6248660,192,369,28,0,0,0,0,0,28.59530354,-82.49580943,"FL","South","South Atlantic"
"334",380,1981,"Florida",12906,6497896,199,379,30,0,0,0,0,0,28.59530354,-82.49580943,"FL","South","South Atlantic"
"335",381,1982,"Florida",13787,6688325,206,392,32,0,0,0,0,0,28.59530354,-82.49580943,"FL","South","South Atlantic"
"336",382,1983,"Florida",14668,6873721,213,403,34,0,0,0,0,0,28.59530354,-82.49580943,"FL","South","South Atlantic"
"337",383,1984,"Florida",16932,7067270,240,456,36,0,0,0,0,0,28.59530354,-82.49580943,"FL","South","South Atlantic"
"338",384,1985,"Florida",19195,7266363,264,504,37,0,0,0,0,0,28.59530354,-82.49580943,"FL","South","South Atlantic"
"339",385,1986,"Florida",19448,7461393,261,521,45,0,0,0,0,0,28.59530354,-82.49580943,"FL","South","South Atlantic"
"340",386,1987,"Florida",23460,7660908,306,575,55,0,0,0,0,0,28.59530354,-82.49580943,"FL","South","South Atlantic"
"341",387,1988,"Florida",27029,7816292,346,664,71,0,0,0,0,0,28.59530354,-82.49580943,"FL","South","South Atlantic"
"342",388,1989,"Florida",31507,7986235,395,734,93,0,0,0,0,0,28.59530354,-82.49580943,"FL","South","South Atlantic"
"343",389,1990,"Florida",32537,8133644,400,716,81,49,1554,210,96,225,28.59530354,-82.49580943,"FL","South","South Atlantic"
"344",390,1991,"Florida",34822,8346189,417,763,88,53,1558,247,118,252,28.59530354,-82.49580943,"FL","South","South Atlantic"
"345",391,1992,"Florida",35863,8509200,421,749,84,53,1528,250,102,240,28.59530354,-82.49580943,"FL","South","South Atlantic"
"346",392,1993,"Florida",35075,8639801,406,733,88,49,1397,241,108,243,28.59530354,-82.49580943,"FL","South","South Atlantic"
"347",393,1994,"Florida",36683,8823203,416,782,92,66,1519,265,138,261,28.59530354,-82.49580943,"FL","South","South Atlantic"
"348",394,1995,"Florida",40423,9028121,448,815,106,83,1509,270,128,295,28.59530354,-82.49580943,"FL","South","South Atlantic"
"349",395,1996,"Florida",42095,9241394,456,891,116,61,1660,266,129,326,28.59530354,-82.49580943,"FL","South","South Atlantic"
"350",396,1997,"Florida",46327,9490278,488,898,116,38,1571,319,117,335,28.59530354,-82.49580943,"FL","South","South Atlantic"
"351",397,1998,"Florida",49645,9724083,511,928,122,44,1598,285,109,364,28.59530354,-82.49580943,"FL","South","South Atlantic"
"352",398,1999,"Florida",50601,9950300,509,904,124,39,1625,271,100,348,28.59530354,-82.49580943,"FL","South","South Atlantic"
"353",399,2000,"Florida",51522,10195974,505,889,123,42,1560,255,111,351,28.59530354,-82.49580943,"FL","South","South Atlantic"
"354",400,2001,"Florida",52258,10442463,500,901,124,42,1545,241,104,365,28.59530354,-82.49580943,"FL","South","South Atlantic"
"355",401,2002,"Florida",54244,10707625,507,913,121,50,1502,235,117,394,28.59530354,-82.49580943,"FL","South","South Atlantic"
"356",402,2003,"Florida",56684,10958650,517,928,144,49,1510,234,127,422,28.59530354,-82.49580943,"FL","South","South Atlantic"
"357",403,2004,"Florida",59167,11279790,525,934,140,46,1436,244,121,458,28.59530354,-82.49580943,"FL","South","South Atlantic"
"358",404,2005,"Florida",62546,11613528,539,960,143,71,1467,256,103,459,28.59530354,-82.49580943,"FL","South","South Atlantic"
"359",405,2006,"Florida",63849,11881748,537,952,151,58,1410,252,127,482,28.59530354,-82.49580943,"FL","South","South Atlantic"
"360",406,2007,"Florida",65428,12027645,544,948,148,40,1395,254,117,476,28.59530354,-82.49580943,"FL","South","South Atlantic"
"361",407,2008,"Florida",65974,12106054,545,954,146,35,1397,253,131,469,28.59530354,-82.49580943,"FL","South","South Atlantic"
"362",408,2009,"Florida",61782,12171038,508,866,136,30,1262,236,134,433,28.59530354,-82.49580943,"FL","South","South Atlantic"
"363",409,2010,"Florida",59024,12260248,481,839,136,28,1197,226,119,423,28.59530354,-82.49580943,"FL","South","South Atlantic"
"364",410,2011,"Florida",57663,12286204,469,809,134,26,1149,223,119,416,28.59530354,-82.49580943,"FL","South","South Atlantic"
"365",411,2012,"Florida",56893,12445460,457,782,137,25,1084,219,131,405,28.59530354,-82.49580943,"FL","South","South Atlantic"
"366",412,2013,"Florida",55180,12525379,441,730,122,23,957,232,132,375,28.59530354,-82.49580943,"FL","South","South Atlantic"
"367",413,2014,"Florida",55492,12619881,440,754,134,16,1021,159,127,430,28.59530354,-82.49580943,"FL","South","South Atlantic"
"368",414,2015,"Florida",53920,12766830,422,695,125,15,978,190,133,370,28.59530354,-82.49580943,"FL","South","South Atlantic"
"369",415,1970,"Georgia",6557,2867354,229,456,15,0,0,0,0,0,32.6480947,-83.44336055,"GA","South","South Atlantic"
"370",416,1971,"Georgia",6761,2942124,230,458,15,0,0,0,0,0,32.6480947,-83.44336055,"GA","South","South Atlantic"
"371",417,1972,"Georgia",6965,3025077,230,458,15,0,0,0,0,0,32.6480947,-83.44336055,"GA","South","South Atlantic"
"372",418,1973,"Georgia",7169,3109638,231,458,15,0,0,0,0,0,32.6480947,-83.44336055,"GA","South","South Atlantic"
"373",419,1974,"Georgia",7372,3188227,231,458,15,0,0,0,0,0,32.6480947,-83.44336055,"GA","South","South Atlantic"
"374",420,1975,"Georgia",7576,3248079,233,462,16,0,0,0,0,0,32.6480947,-83.44336055,"GA","South","South Atlantic"
"375",421,1976,"Georgia",7780,3322511,234,462,16,0,0,0,0,0,32.6480947,-83.44336055,"GA","South","South Atlantic"
"376",422,1977,"Georgia",7984,3401235,235,462,16,0,0,0,0,0,32.6480947,-83.44336055,"GA","South","South Atlantic"
"377",423,1978,"Georgia",8320,3469174,240,472,20,0,0,0,0,0,32.6480947,-83.44336055,"GA","South","South Atlantic"
"378",424,1979,"Georgia",8710,3556916,245,480,22,0,0,0,0,0,32.6480947,-83.44336055,"GA","South","South Atlantic"
"379",425,1980,"Georgia",9108,3632895,251,490,23,0,0,0,0,0,32.6480947,-83.44336055,"GA","South","South Atlantic"
"380",426,1981,"Georgia",9506,3702122,257,501,25,0,0,0,0,0,32.6480947,-83.44336055,"GA","South","South Atlantic"
"381",427,1982,"Georgia",9904,3767600,263,511,27,0,0,0,0,0,32.6480947,-83.44336055,"GA","South","South Atlantic"
"382",428,1983,"Georgia",10314,3829401,269,521,30,0,0,0,0,0,32.6480947,-83.44336055,"GA","South","South Atlantic"
"383",429,1984,"Georgia",10794,3917651,276,534,31,0,0,0,0,0,32.6480947,-83.44336055,"GA","South","South Atlantic"
"384",430,1985,"Georgia",11280,4016899,281,546,32,0,0,0,0,0,32.6480947,-83.44336055,"GA","South","South Atlantic"
"385",431,1986,"Georgia",12034,4116431,292,579,36,0,0,0,0,0,32.6480947,-83.44336055,"GA","South","South Atlantic"
"386",432,1987,"Georgia",13753,4209319,327,638,41,0,0,0,0,0,32.6480947,-83.44336055,"GA","South","South Atlantic"
"387",433,1988,"Georgia",16307,4278462,381,785,53,0,0,0,0,0,32.6480947,-83.44336055,"GA","South","South Atlantic"
"388",434,1989,"Georgia",18114,4330111,418,805,68,0,0,0,0,0,32.6480947,-83.44336055,"GA","South","South Atlantic"
